"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF HouseStyle GarageCars",23,1074690142446.61,966753196992.131,33844.8716017659,34151.3912146948,29643.1964191583,26051.4718248171,678679184.239242,17365.6074461729,0.892604941789865,0.883280482883281,0.896732685962664,0.946959706620437,14.3984145942725+0i,9207458778054.44,8256629240935.26,950829537119.178,147439807873.844,678679184.239242,"ols_step_both_aic",0.0422175024515542,0.148559009651354,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF",21,1072804130691.66,976606978128.316,33845.6907396512,34109.9317852796,29655.5937212616,26127.676733858,682655491.508983,17450.4551735112,0.891975725864856,0.883485318093562,0.895534521443777,0.946326857615157,14.4405323633516+0i,9207458778054.45,8245597190518.29,961861587536.156,171783274802.464,682655491.508983,"ols_step_forward_p",0.0387773349467052,0.222826461446969,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd MasVnrType MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",24,1081326594038.86,959864791457.033,33843.4279268129,34176.3716443047,29634.0198494012,25995.864180559,675784954.494071,17340.5075090913,0.893062928389682,0.882559713803319,0.897540046693202,0.947385901675343,14.3676807485219+0i,9207458778054.44,8264062981580.72,943395796473.723,135476442320.995,675784954.494071,"ols_step_backward_p",0.0401420256089868,0.190534734617021,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea TotRmsAbvGrd WoodDeckSF ScreenPorch OpenPorchSF",21,1072804130691.66,976606978128.316,33845.6907396512,34109.9317852796,29655.5937212616,26127.676733858,682655491.508983,17450.4551735112,0.891975725864856,0.883485318093562,0.895534521443777,0.946326857615157,14.4405323633516+0i,9207458778054.45,8245597190518.29,961861587536.156,171783274802.464,682655491.508983,"ols_step_both_p",0.0387773349467052,0.222826461446969,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","Fireplaces BedroomAbvGr FullBath YrSold Exterior2nd BsmtFullBath KitchenQual",7,3206928902077.56,3083891883207.66,35482.3469984142,35603.8978794033,31316.9668915123,46214.3632146816,2135767367.33852,32090.0243515225,0.66203345252774,0.651703148568949,0.666904624454245,0.816642286716923,25.5422636482824+0i,9207458778054.45,6140496838556.34,3066961939498.11,292404611359.826,2135767367.33852,"ols_step_best_subset",0.0283331970052962,0.601769963375256,"target=SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr KitchenQual LotArea YearBuilt TotRmsAbvGrd ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars OpenPorchSF FullBath X3SsnPorch YrSold BsmtFullBath",24,23.3023680899849,21.8670755535688,-1904.97311891922,-1624.87761055308,-6094.75139979005,0.123635910061322,0.0152858382566914,0.085862093230283,0.904327428837228,0.899898936364769,0.907676297148348,0.95272047167485,1.02824202433169+0i,232.788416463774,211.296527874866,21.4918885889081,4.14306917401698,0.0152858382566914,"ols_step_forward_aic",0.0422457082523592,0.148044343457742,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearBuilt YearRemodAdd MasVnrType BsmtFinSF2 BsmtUnfSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch YrSold TotalIndoorSF",24,23.3023680899849,21.8670755535688,-1904.97311891922,-1624.87761055308,-6094.75139979005,0.123635910061322,0.0152858382566914,0.085862093230283,0.904327428837228,0.899898936364769,0.907676297148348,0.95272047167485,1.02824202433169+0i,232.788416463774,211.296527874866,21.4918885889081,4.14306917401698,0.0152858382566914,"ols_step_backward_aic",0.0422457082523592,0.148044343457742,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr KitchenQual LotArea YearBuilt TotRmsAbvGrd ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars OpenPorchSF FullBath X3SsnPorch YrSold BsmtFullBath",24,23.3023680899849,21.8670755535688,-1904.97311891922,-1624.87761055308,-6094.75139979005,0.123635910061322,0.0152858382566914,0.085862093230283,0.904327428837228,0.899898936364769,0.907676297148348,0.95272047167485,1.02824202433169+0i,232.788416463774,211.296527874866,21.4918885889081,4.14306917401698,0.0152858382566914,"ols_step_both_aic",0.0422457082523592,0.148044343457742,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea KitchenQual ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars",19,23.2985919004722,22.0111078609668,-1900.3192550876,-1646.6478512843,-6090.61384860887,0.124038428902204,0.0153855318445272,0.0862425539600847,0.90370345639185,0.899915157917242,0.90674370416534,0.952230909057955,1.03158965033756+0i,232.788416463774,211.079431031146,21.7089854326279,4.58868328328579,0.0153855318445272,"ols_step_forward_p",0.0449830812204839,0.104534574561753,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearBuilt YearRemodAdd MasVnrType BsmtFinSF2 BsmtUnfSF FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch TotalIndoorSF",21,23.3346739471533,21.9394296881174,-1903.10555435375,-1638.86450872532,-6093.20257274341,0.123837891655219,0.0153358234096098,0.0857835894449983,0.904014576639046,0.899760158595415,0.907176759426504,0.952458271750791,1.02992184343023+0i,232.788416463774,211.180241279634,21.6081751841402,4.39958835999237,0.0153358234096098,"ols_step_backward_p",0.0449807307370834,0.104566805433525,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea Fireplaces KitchenAbvGr YearBuilt TotRmsAbvGrd LotArea KitchenQual ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 HalfBath MasVnrType GarageCars",19,23.2985919004722,22.0111078609668,-1900.3192550876,-1646.6478512843,-6090.61384860887,0.124038428902204,0.0153855318445272,0.0862425539600847,0.90370345639185,0.899915157917242,0.90674370416534,0.952230909057955,1.03158965033756+0i,232.788416463774,211.079431031146,21.7089854326279,4.58868328328579,0.0153855318445272,"ols_step_both_p",0.0449830812204839,0.104534574561753,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","Fireplaces OpenPorchSF BedroomAbvGr ScreenPorch Exterior2nd FullBath HalfBath OverallQual BsmtUnfSF",9,57.7481548432136,55.9696077093348,-579.512851724873,-457.961970735795,-4740.83167728975,0.19674495535682,0.038708577458357,0.148186385165195,0.75772678806979,0.751928572218283,0.761218714940438,0.87247848967206,1.63626757851182+0i,232.788416463775,177.202899233575,55.5855172302006,8.43823329683688,0.038708577458357,"ols_step_best_subset",0.0394152561415781,0.207247740631895,"target=Log_SalePrice imb=0.7 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea LotConfig MSZoning TotRmsAbvGrd OpenPorchSF WoodDeckSF ScreenPorch GarageCars",24,1058860799109.25,954442356772.211,33827.1680914753,34138.9725253169,29625.6113245688,25885.2743281452,670047427.043332,17134.7223174832,0.893970842038522,0.884999669872756,0.89811885988602,0.947691331545256,14.3065587299396+0i,9207458778054.45,8269392380193.78,938066397860.665,145077059301.645,670047427.043332,"ols_step_forward_aic",0.0394049140146163,0.207493460075369,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual YearBuilt YearRemodAdd MasVnrType MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF FullBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",27,1065075616103.74,945525655386.441,33824.4252972161,34173.2234774456,29615.4092450556,25801.6597221941,665725644.419893,17113.7283550798,0.89465472642336,0.884324693514535,0.899282109751366,0.948304861187248,14.2603456879005+0i,9207458778054.45,8280102955377.54,927355822676.911,129376608677.774,665725644.419893,"ols_step_backward_aic",0.0407898188341415,0.176539991088074,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea LotConfig MSZoning TotRmsAbvGrd OpenPorchSF WoodDeckSF ScreenPorch GarageCars",24,1058860799109.25,954442356772.211,33827.1680914753,34138.9725253169,29625.6113245688,25885.2743281452,670047427.043332,17134.7223174832,0.893970842038522,0.884999669872756,0.89811885988602,0.947691331545256,14.3065587299396+0i,9207458778054.45,8269392380193.78,938066397860.665,145077059301.645,670047427.043332,"ols_step_both_aic",0.0394049140146163,0.207493460075369,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea LotConfig WoodDeckSF TotRmsAbvGrd OpenPorchSF MSZoning ScreenPorch",23,1059533510301.45,955978725662.019,33828.5309528699,34135.0505657989,29626.8557702624,25905.893149091,671115299.852119,17143.9477495005,0.893801860485641,0.884926608324677,0.897883600919961,0.947567201268575,14.3179545671659+0i,9207458778054.45,8267226242961.63,940232535092.819,147629040052.886,671115299.852119,"ols_step_forward_p",0.0407743056436988,0.176865413745051,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood HouseStyle OverallQual YearBuilt YearRemodAdd Exterior2nd MasVnrType MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces FireplaceQu GarageCars WoodDeckSF OpenPorchSF ScreenPorch PoolArea TotalIndoorSF",27,1083488764889.55,926681644180.576,33831.074384859,34274.9993415148,29586.8226981334,25709.9051330475,660999221.950303,17050.2767049733,0.895402641532641,0.882324885616431,0.901289383738766,0.949362619729029,14.2096337502279+0i,9207458778054.45,8298584847872.78,908873930181.667,101202254242.351,660999221.950303,"ols_step_backward_p",0.0422005789710713,0.148868498980478,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual GarageArea LotArea YearRemodAdd KitchenAbvGr MasVnrArea MasVnrType YearBuilt LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr PoolArea LotConfig WoodDeckSF TotRmsAbvGrd OpenPorchSF MSZoning ScreenPorch",23,1059533510301.45,955978725662.019,33828.5309528699,34135.0505657989,29626.8557702624,25905.893149091,671115299.852119,17143.9477495005,0.893801860485641,0.884926608324677,0.897883600919961,0.947567201268575,14.3179545671659+0i,9207458778054.45,8267226242961.63,940232535092.819,147629040052.886,671115299.852119,"ols_step_both_p",0.0407743056436988,0.176865413745051,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","LotArea BsmtFinSF2 HalfBath BsmtUnfSF BsmtFinSF1 BedroomAbvGr BsmtHalfBath MoSold",8,4068425435588.48,4004786137670.69,35836.3126067502,35889.1608158759,31698.7995680101,52409.5198875814,2746757774.84679,37218.9972262719,0.565349552529041,0.558138077654457,0.56773610268674,0.753482649227399,28.966271122897+0i,9207458778054.46,5227406762301.45,3980052015753,653425845287.682,2746757774.84679,"ols_step_best_subset",0.0387618217562625,0.223216093230954,"target=SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea MSZoning Fireplaces YearBuilt LotArea KitchenQual KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 MasVnrType HalfBath LotConfig GarageCars OpenPorchSF FullBath BsmtFullBath YrSold X3SsnPorch",26,22.1847060950355,20.4497697137685,-1988.71214181918,-1666.3380661525,-6190.02299206503,0.119819933013874,0.0143568163474493,0.0830901783100938,0.91014208638045,0.904700128846455,0.913780807659485,0.955918829011902,0.996505711134943+0i,232.788416463775,212.71758721004,20.0708292537342,3.60538283406848,0.0143568163474493,"ols_step_forward_aic",0.0415419735222747,0.161320277598633,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual YearBuilt YearRemodAdd MasVnrType BsmtFinSF2 BsmtUnfSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch YrSold TotalIndoorSF",26,22.1847060950355,20.4497697137685,-1988.71214181918,-1666.3380661525,-6190.02299206503,0.119819933013874,0.0143568163474493,0.0830901783100938,0.91014208638045,0.904700128846455,0.913780807659485,0.955918829011902,0.996505711134943+0i,232.788416463775,212.71758721004,20.0708292537342,3.60538283406848,0.0143568163474493,"ols_step_backward_aic",0.0415419735222747,0.161320277598633,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF YearRemodAdd GarageArea MSZoning Fireplaces YearBuilt LotArea KitchenQual KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 MasVnrType HalfBath LotConfig GarageCars OpenPorchSF FullBath BsmtFullBath YrSold X3SsnPorch",26,22.1847060950355,20.4497697137685,-1988.71214181918,-1666.3380661525,-6190.02299206503,0.119819933013874,0.0143568163474493,0.0830901783100938,0.91014208638045,0.904700128846455,0.913780807659485,0.955918829011902,0.996505711134943+0i,232.788416463775,212.71758721004,20.0708292537342,3.60538283406848,0.0143568163474493,"ols_step_both_aic",0.0415419735222747,0.161320277598633,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea MSZoning Fireplaces YearBuilt LotArea KitchenAbvGr TotRmsAbvGrd KitchenQual ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 GarageCars OpenPorchSF MasVnrType LotConfig HalfBath",22,22.2038316801486,20.5247684235166,-1987.30213831745,-1686.06734630103,-6189.09271684065,0.120035617317245,0.014408549424732,0.0833715743933489,0.909818294094108,0.904617970183221,0.913222545174975,0.955626781319452,0.998299491474361+0i,232.788416463775,212.5876301703,20.2007862934743,3.86522963946001,0.014408549424732,"ols_step_forward_p",0.0429151259247978,0.136245052945902,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual YearBuilt YearRemodAdd Exterior2nd MasVnrType BsmtFinSF2 BsmtUnfSF FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF ScreenPorch TotalIndoorSF",24,22.578737070688,20.2036809471859,-1984.32613253436,-1609.10384774199,-6209.43436835539,0.119608613279538,0.0143062203706541,0.0831369675009992,0.910458761665718,0.903007471704669,0.91469921838848,0.956399089495845,0.994748229580375+0i,232.788416463775,212.931382589307,19.8570338744679,3.08596206651169,0.0143062203706541,"ols_step_backward_p",0.0463552934296468,0.0870755543078385,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood BsmtUnfSF YearRemodAdd GarageArea MSZoning Fireplaces YearBuilt LotArea KitchenAbvGr TotRmsAbvGrd KitchenQual ScreenPorch WoodDeckSF LotFrontage BsmtFinSF2 GarageCars OpenPorchSF MasVnrType LotConfig HalfBath",22,22.2038316801486,20.5247684235166,-1987.30213831745,-1686.06734630103,-6189.09271684065,0.120035617317245,0.014408549424732,0.0833715743933489,0.909818294094108,0.904617970183221,0.913222545174975,0.955626781319452,0.998299491474361+0i,232.788416463775,212.5876301703,20.2007862934743,3.86522963946001,0.014408549424732,"ols_step_both_p",0.0429151259247978,0.136245052945902,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","BsmtFullBath HalfBath X3SsnPorch MoSold WoodDeckSF Exterior2nd GarageYrBlt MSZoning YearBuilt",9,121.226525208983,116.110605451701,490.439915369957,627.845259096741,-3676.83653782185,0.283672700936124,0.0804702012563957,0.214562622530512,0.496344856794825,0.479241591783209,0.504641166634856,0.71038100103737,2.359219033641+0i,232.788416463775,117.47461806336,115.313798400415,4.89477575263999,0.0804702012563957,"ols_step_best_subset",0.0388459690619973,0.221108823882603,"target=Log_SalePrice imb=0.8 vif=40 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
